Event ID,Title,Organizer,Start (PT),Address,Description,URL,Fee
1425064699879,Networking Mixer with Fashion Historian Kyah Harris,Hems & Brims,2025-07-24 16:00,Online,"A virtual networking mixer on fashion and race, hosted by fashion historian Kyah Harris, with activities and conversation.",https://www.eventbrite.com/e/networking-mixer-with-fashion-historian-kyah-harris-tickets-1425064699879,USD 15.00
1417735618399,Pricing 101  - Workshop,Toki Simmons,2025-07-24 16:00,Online,Learn how to price your products and services for profit!,https://www.eventbrite.com/e/pricing-101-workshop-tickets-1417735618399,Unknown
1433494423409,Pay Yourself First - Take Control of  Your Personal Finance,The Financial Doctor,2025-07-24 16:00,Online,"This webinar is designed to enhance your financial education, and provide a Free Financial plan with financial solutions for you.",https://www.eventbrite.com/e/pay-yourself-first-take-control-of-your-personal-finance-tickets-1433494423409,free
1432327793989,North County Business Networking,Lucia Pro,2025-07-24 16:00,"16789 Bernardo Center Drive, San Diego, CA, 92128, US","Join us on July 24, 2025, for a premier business networking event designed for business professionals in San Diego.",https://www.eventbrite.com/e/north-county-business-networking-tickets-1432327793989,free
1432387773389,Summer Cocktail Mixology Class - Mixology Class by Classpop!™,Classpop!,2025-07-24 16:00,"438 Main Street, Los Angeles, CA, 90013, US","Learn the art of mixology! Led by an expert mixologist, this class offers a fun and interactive environment where you can learn to craft classic and contemporary cocktails.Join “Summer Cocktail Mixology Class” with Instructor Shana and Team and discover how to make delicious cocktails. Suitable for beginners and seasoned mixologists alike, this class provides the chance to create your own unique drinks under the guidance of a professional mixologist. Learn various mixing techniques and explore a range of spirits and mixers in a fun, engaging atmosphere.On Classpop!, you will find fun-filled, creative classes, like dance, painting, pottery and more, in relaxed settings and led by talented local instructors. Learn, create and get inspired by booking a class today!For additional information and dates visit Summer Cocktail Mixology Class",https://www.eventbrite.com/e/summer-cocktail-mixology-class-mixology-class-by-classpoptm-tickets-1432387773389,USD 119.00
1439948427509,IAMCP SoCal North Presents: Speed Networking Mixer,IAMCP SoCal North,2025-07-24 16:00,"13715 Fiji Way, Marina del Rey, CA, 90292, US","Join us for a fun and fast-paced networking mixer with IAMCP SoCal North - make connections, exchange contacts, and grow your business!",https://www.eventbrite.com/e/iamcp-socal-north-presents-speed-networking-mixer-tickets-1439948427509,USD 15.00
1471376860799,Wellness Within Workshop Series,Children's Institute Inc,2025-07-24 16:30,"2121 West Temple Street, Los Angeles, CA, 90026, US",Join us for a 4-week series dedicated to learning and practicing mental wellness skills for caregivers of children 0-5!,https://www.eventbrite.com/e/wellness-within-workshop-series-tickets-1471376860799,free
1442675624629,Unlocking Mental Wellness for Professional Success for Black Men,"Shades of Resilience Counseling, PLLC",2025-07-24 16:30,Online,Empowers high-achieving Black men to balance career success with mental and emotional wellness. Offers tools and strategies to excel.,https://www.eventbrite.com/e/unlocking-mental-wellness-for-professional-success-for-black-men-tickets-1442675624629,USD 75.00
1409351641699,Spinal Flow Workshop,Composed Living,2025-07-24 16:30,"20929 Ventura Boulevard, #Ste 34 91364, Los Angeles, CA, 91364, US","A 2-hour guided unwinding to come back to yourself—without breathwork, affirmations, or effort.",https://www.eventbrite.com/e/spinal-flow-workshop-tickets-1409351641699,USD 125.00
1381083641349,Peer Support Integration Circle: Bringing the Vision into Daily Life,TheraPsil,2025-07-24 16:30,Online,"Join a safe, supportive space to reflect, share, and grow from your psychedelic experiences.",https://www.eventbrite.ca/e/peer-support-integration-circle-bringing-the-vision-into-daily-life-tickets-1381083641349,Unknown
1414660420399,NDIA San Diego's Summer Social & Member Appreciation Event,NDIA San Diego-Small Events,2025-07-24 16:30,"1380 Harbor Island Drive, San Diego, CA, 92101, US","THIS EVENT WILL SELL OUT FAST. SPACE IS LIMITED. HURRY, SAVE YOUR SPACE NOW!",https://www.eventbrite.com/e/ndia-san-diegos-summer-social-member-appreciation-event-tickets-1414660420399,USD 25.00
1378150568449,"Play with Clay!, 3 classes,  Ages  9-11",Barnsdall Junior Arts Center,2025-07-24 16:30,"4814 Hollywood Boulevard, Los Angeles, CA, 90027, US",We will focus on various hand building techniques to create and decorate fun and functional ceramic pieces!,https://www.eventbrite.com/e/play-with-clay-3-classes-ages-9-11-tickets-1378150568449,USD 10.00
1468048856649,Boots By the Bay,Imperial Beach Chamber of Commerce,2025-07-24 17:00,"536 13th Street, ##1, Imperial Beach, CA, 91932, US","Join us for the first ever all inclusive night out with line dancing (with instruction) local food trucks, open bar, and MORE!",https://www.eventbrite.com/e/boots-by-the-bay-tickets-1468048856649,USD 70.00
1363688903219,Big Five Truity Event,Silk + Sonder,2025-07-24 17:00,Online,"An empowering masterclass to dive into the Big Five personality traits and discover how they can influence your goals, habits and life.",https://www.eventbrite.com/e/big-five-truity-event-tickets-1363688903219,USD 10.00
1471684099759,Networking with HBCU Professionals,Alabama A&M University Alumni Assoc Pasadena,2025-07-24 17:00,"21720 Avalon Boulevard, #Suite 102-B, Carson, CA, 90745, US","Come out for an evening of good vibes, great food, and unforgettable Bulldog fellowship!",https://www.eventbrite.com/e/networking-with-hbcu-professionals-tickets-1471684099759,free
1434404244709,"AI, Data and Tech Professional Networking - Los Angeles",CareerClub,2025-07-24 17:00,"Virtual / Online Event Only,, Los Angeles, CA, 90017, US","Experience data tech networking in Los Angeles on 24 Jul 2025, 5 PM PDT. Connect with professionals!",https://www.eventbrite.com/e/ai-data-and-tech-professional-networking-los-angeles-tickets-1434404244709,free
1422491453229,Downtown Downey Night Market: Labubu Night!,Angel City Market,2025-07-24 17:00,"11002 Downey Avenue, Downey, CA, 90241, US","Join the fun at the Downtown Downey Night Market! We will have vendors, food, entertainment!",https://www.eventbrite.com/e/downtown-downey-night-market-labubu-night-tickets-1422491453229,free
1434993156159,Long Beach Walls & Art Renzei: Moonlight Mash Bike Mural Tour,Art Renzei & Long Beach Walls,2025-07-24 17:00,"223 East 1st Street, Long Beach, CA, 90802, US",Join us for an unforgettable bike tour that showcases stunning murals being painted during the 2025 art festival!,https://www.eventbrite.com/e/long-beach-walls-art-renzei-moonlight-mash-bike-mural-tour-tickets-1434993156159,free
1435458016569,July Mixer,Poway Chamber of Commerce,2025-07-24 17:00,"14644 Lake Poway Road, Poway, CA, 92064, US",https://business.poway.com/events/details/july-mixer-07-24-2025-22388?calendarMonth=2025-07-01,https://www.eventbrite.com/e/july-mixer-tickets-1435458016569,free
1442444563519,Culinary Arts Orientation Meeting,Baldwin Park Adult and Community Education,2025-07-24 17:00,"2000 West Badillo Street, West Covina, CA, 91790, US",OPEN HOUSE! Have you always wanted to be a Chef in the exciting Culinary field? Come to our Orientation Meeting and take a FREE tour!,https://www.eventbrite.com/e/culinary-arts-orientation-meeting-tickets-1442444563519,free
1429201914399,Asset Protection & Business Funding Event,Jennifer,2025-07-24 17:00,"16730 Bellflower Boulevard, ## A, Bellflower, CA, 90706, US",*Strategies for Asset Protection *Supporting Long-Term Care Needs *Building Business Through Referrals *Business Funding Solutions,https://www.eventbrite.com/e/asset-protection-business-funding-event-tickets-1429201914399,Unknown
1442946805739,“Lotus of My Life” Collage,Rissho Kosei Kai Buddhist Center of Los Angeles,2025-07-24 17:00,"2707 1st Street, Los Angeles, CA, 90033, US","Participants make a lotus flower using cut-out petals. On each petal, we write or draw something that helps us grow. |",https://www.eventbrite.com/e/lotus-of-my-life-collage-tickets-1442946805739,free
1416039384919,THE NIGHT MARKET: Presented by MAVERiC Studio,Origami Air Co.,2025-07-24 17:00,"1100 Market Street, San Diego, CA, 92101, US","Explore what's next in storytelling, production, and play from the Mixed Augmented Virtual Extended Reality Innovation Center Studio",https://www.eventbrite.com/e/the-night-market-presented-by-maveric-studio-tickets-1416039384919,free
1450436307039,Sunset Session For Sisters: Sister League of San Diego,The Mission Bay Beach Club,2025-07-24 17:00,"2688 East Mission Bay Drive, San Diego, CA, 92109, US",Yoga with Ellie Goodwin + market by local women makers at Mission Bay Beach Club to support Sister League of San Diego.,https://www.eventbrite.com/e/sunset-session-for-sisters-sister-league-of-san-diego-tickets-1450436307039,free
1329093186499,Mix & Mingle - A Women’s Networking Happy Hour ✨,Groot PR,2025-07-24 17:00,"1919 San Diego Avenue, San Diego, CA, 92110, US","Connect with inspiring female founders, creatives, and entrepreneurs in a vibrant, relaxed setting, where business meets fun.",https://www.eventbrite.com/e/mix-mingle-a-womens-networking-happy-hour-tickets-1329093186499,USD 45.00
1434512388169,AIDataTech Connect: Your Monthly Professional Networking Mixer - San Diego,CareerClub,2025-07-24 17:00,"San Diego, CA, 92101, San Diego, CA, 92101, US","Connect at aidatatech connect networking in San Diego on 24 Jul 2025, 5 PM PDT. Connect with professionals!",https://www.eventbrite.com/e/aidatatech-connect-your-monthly-professional-networking-mixer-san-diego-tickets-1434512388169,free
1423148689039,Women in Business - Summer Mixer,Women in Business SoCal,2025-07-24 17:30,"Venice, Los Angeles, CA, 90291, US","Join us for a casual evening of connection, conversation, and community with women in business leadership roles.",https://www.eventbrite.com/e/women-in-business-summer-mixer-tickets-1423148689039,USD 25.00
1458944946609,OC EWRI and UESI Happy Hour,ASCEOC_EWRI,2025-07-24 17:30,"17877 Von Karman Avenue, #Unit 110, Irvine, CA, 92614, US",Topic: Happy Hour,https://www.eventbrite.com/e/oc-ewri-and-uesi-happy-hour-tickets-1458944946609,free
1409251823139,The Art of Self-Care: Building Resilience and Balance in Your Life,HanaHaus Newport Beach,2025-07-24 17:30,"3366 Via Lido, Newport Beach, CA, 92663, US",Discover self-care strategies to boost resilience and balance at our interactive workshop. Thrive at work and in life—join us!,https://www.eventbrite.com/e/the-art-of-self-care-building-resilience-and-balance-in-your-life-tickets-1409251823139,free
1458870423709,New York Life Host Cal State Fullerton Alumni Career Event,"Alice Agyemang-Badu, CFP ® ChFC ® CLU ® MSFS",2025-07-24 17:30,"2400 East Katella Avenue, #suite 800, Anaheim, CA, 92806, US","Reconnect, Rise, Reach Back. An evening to enjoy meaningful career conversations and give back to your alma mater.",https://www.eventbrite.com/e/new-york-life-host-cal-state-fullerton-alumni-career-event-tickets-1458870423709,free
1424930177519,Carson Business Mixer & Referral Club,Teofilo Coffee Company,2025-07-24 17:30,"714 Carson Street, Carson, CA, 90745, US","Great opportunity to connect with fellow professionals, share ideas, and grow your network. Build valuable relationships that can help",https://www.eventbrite.com/e/carson-business-mixer-referral-club-tickets-1424930177519,free
1478898959599,"Brain Health for Families: Memory, Focus, Learning & Mental Sharpness",Cherish Center,2025-07-24 17:30,"667 West Arrow Highway, San Dimas, CA, 91773, US",Get ready to boost your brainpower and keep your mind sharp with practical tips and tricks for the whole family! Hosted by Renovi Medicine,https://www.eventbrite.com/e/brain-health-for-families-memory-focus-learning-mental-sharpness-tickets-1478898959599,free
1432099099959,Summer Connections:  A NAWBO-OC Networking Mixer,NAWBO-OC,2025-07-24 17:30,"201 East Macarthur Boulevard, Santa Ana, CA, 92707, US",Make Powerful Connections with NAWBO-OC!,https://www.eventbrite.com/e/summer-connections-a-nawbo-oc-networking-mixer-tickets-1432099099959,USD 10.00
1432222779889,Strategic Real Estate Event for Accredited to UHNW Individuals,Team GLH,2025-07-24 17:30,"33 Santa Barbara Drive, Aliso Viejo, CA, 92656, US",GLH Capital's private real estate briefing for Ultra-High-Net-Worth and Accredited Investors. Pre-screen required.,https://www.eventbrite.com/e/strategic-real-estate-event-for-accredited-to-uhnw-individuals-tickets-1432222779889,free
1435970529509,IT & Cybersecurity Networking Happy Hour,AITP Los Angeles Chapter,2025-07-24 17:30,"9546 Washington Boulevard, Culver City, CA, 90232, US",Make new contacts! Exchange Ideas! Be on the Cutting Edge!,https://www.eventbrite.com/e/it-cybersecurity-networking-happy-hour-registration-1435970529509,USD 15.00
1383218506789,"Powerful at Work, Soft in Love",Marshaun Olaniyan,2025-07-24 17:30,"4747 Viewridge Avenue, San Diego, CA, 92123, US",Unlock the secrets to thriving in leadership and love—master your power at work while embracing softness in your relationships.,https://www.eventbrite.com/e/powerful-at-work-soft-in-love-tickets-1383218506789,USD 597.00
